x_axis,mean_cumulated_mixed_spectral_ucrl_regret,lower_bound_mixed,upper_bound_mixed,mean_cumulated_seeu_regret,lower_bound_seeu,upper_bound_seeu,mean_cumulated_smucrl_regret,lower_bound_smucrl,upper_bound_smucrl
3.2,0.3039466666666704,0.38279360933029666,0.22509972400304423,0.782673333333327,0.8668705381961729,0.698476128470481,1.349413333333242,1.3877846709823034,1.3110419956841806
3.3,0.3193333333333367,0.4035378727280149,0.23512879393865851,0.8063266666666599,0.8914708192572102,0.7211825140761097,1.4024066666665687,1.4483315145757383,1.3564818187573993
3.4,0.33408000000000254,0.4238553448047626,0.2443046551952425,0.831486666666659,0.9165505616665901,0.746422771666728,1.451166666666557,1.506180962322635,1.3961523710104793
3.5,0.3524200000000019,0.4448638406699527,0.2599761593300511,0.8559133333333251,0.9422225015525488,0.7696041651141015,1.4994733333332149,1.5672184723527909,1.4317281943136386
3.6,0.37500000000000167,0.4703343789396506,0.27966562106035275,0.8808666666666602,0.9676333601160022,0.7940999732173183,1.551173333333212,1.6312608868218226,1.4710857798446015
3.7,0.39576000000000155,0.4941282511226043,0.2973917488773989,0.905066666666662,0.9932076657452397,0.8169256675880844,1.605039999999886,1.6986283970399214,1.5114516029598506
3.8,0.41624666666666865,0.5180390492515248,0.3144542840818125,0.9326199999999945,1.020269199106023,0.8449708008939658,1.6561933333332337,1.7622204158718435,1.5501662507946241
3.9,0.43397333333333543,0.5394997177921004,0.32844694887457054,0.964493333333328,1.0541396451440217,0.8748470215226342,1.70843333333324,1.82927701967421,1.58758964699227
4.0,0.4522200000000029,0.561465155310983,0.34297484468902284,0.9859399999999925,1.0749587786587713,0.8969212213412137,1.749553333333242,1.8797490276887603,1.6193576389777238
4.1,0.4722066666666705,0.5851372353460788,0.3592760979872623,0.9995733333333284,1.0871470725309267,0.9119995941357302,1.7897799999999116,1.929251059090022,1.650308940909801
4.2,0.4912600000000042,0.6083692345135645,0.37415076548644394,1.0126199999999976,1.0979283395168091,0.9273116604831863,1.823519999999912,1.9708452862917907,1.6761947137080333
4.3,0.5090733333333365,0.6304515387610914,0.3876951279055815,1.025413333333332,1.1090692059783096,0.9417574606883545,1.8540599999999121,2.0101742572330203,1.6979457427668039
4.4,0.530046666666668,0.656783619386738,0.4033097139465979,1.0411333333333315,1.1254323915536217,0.9568342751130411,1.891086666666571,2.057060070176339,1.7251132631568034
4.5,0.5484666666666701,0.6798369996377983,0.41709633369554183,1.0527000000000004,1.1347506997702912,0.9706493002297095,1.9246599999999017,2.097465527804714,1.7518544721950893
4.6,0.5659533333333358,0.7033207750779237,0.4285858915887478,1.0647733333333351,1.1465241959301251,0.9830224707365453,1.9579266666665724,2.139156922013475,1.7766964113196697
4.7,0.5824400000000027,0.7246137290867689,0.44026627091323645,1.0749133333333336,1.1571458623550104,0.9926808043116565,1.9880999999999007,2.1800098501946827,1.7961901498051185
4.8,0.5996266666666727,0.7475621329220832,0.45169120041126226,1.09981333333333,1.180937185128496,1.0186894815381642,2.019766666666573,2.2205460497217873,1.818987283611358
4.9,0.6184266666666732,0.7710307583263225,0.4658225750070239,1.118559999999991,1.2003325143406387,1.0367874856593433,2.0505266666665785,2.2616501490230583,1.8394031843100984
5.0,0.6397866666666757,0.7977706981806869,0.4818026351526644,1.1322799999999922,1.21437264778895,1.050187352211034,2.0867199999999153,2.307521277016819,1.8659187229830114
5.1,0.6575000000000114,0.8212752103519442,0.4937247896480787,1.1408733333333259,1.2261569254226967,1.055589741243955,2.114926666666592,2.3476902495059173,1.882163083827266
5.2,0.6805733333333486,0.8496847802324327,0.5114618864342645,1.1542266666666605,1.240285434356959,1.0681678989763619,2.150719999999929,2.393486374392918,1.9079536256069405
5.3,0.6991666666666831,0.8739841647452818,0.5243491685880844,1.1667133333333277,1.2533848346779055,1.0800418319887497,2.1851733333332706,2.438276119356362,1.93207054731018
5.4,0.7198533333333523,0.8993516118957957,0.5403550547709091,1.1784999999999988,1.2682630307022638,1.0887369692977336,2.217393333333276,2.4806808114772863,1.9541058551892656
5.5,0.7371666666666883,0.9227095144223564,0.5516238189110202,1.1890866666666702,1.2822410767133767,1.0959322566199634,2.2488666666666126,2.5229225946822464,1.9748107386509786
5.6,0.7531400000000212,0.9446947325904017,0.5615852674096408,1.2011999999999976,1.2978176140666702,1.104582385933325,2.2822866666666095,2.5670827068900444,1.9974906264431747
5.7,0.7715333333333558,0.964603663800078,0.5784630028666337,1.2144066666666635,1.3152668408416335,1.1135464924916934,2.316693333333281,2.61267684567134,2.0207098209952212
5.8,0.7910333333333583,0.9872353242675111,0.5948313423992053,1.245246666666664,1.3471177718737015,1.1433755614596264,2.348459999999934,2.655296531395855,2.041623468604013
5.9,0.8100800000000269,1.0082432389448954,0.6119167610551585,1.2491866666666673,1.3507203114684152,1.1476530218649195,2.3810666666665847,2.6987911337444883,2.0633421995886816
6.0,0.8306933333333584,1.030545680685877,0.6308409859808396,1.2546866666666712,1.3572121779486523,1.15216115538469,2.4134266666665813,2.741379313621477,2.0854740197116857
6.1,0.8525133333333575,1.056279379613904,0.6487472870528108,1.2609800000000095,1.364463771954884,1.157496228045135,2.445906666666573,2.7845252450516726,2.1072880882814733
6.2,0.8730333333333565,1.0789418871832914,0.6671247794834216,1.2697600000000162,1.374727207341027,1.1647927926590054,2.482886666666555,2.829823322807387,2.1359500105257228
6.3,0.8892733333333573,1.0970822957196376,0.6814643709470771,1.2740733333333514,1.3816363513315941,1.1665103153351086,2.5206333333332083,2.876741805782578,2.164524860883838
6.4,0.9102466666666914,1.1222258603292334,0.6982674730041494,1.2815066666666814,1.3912475627659342,1.1717657705674287,2.5607066666665275,2.925872565769576,2.1955407675634793
6.5,0.9340200000000283,1.1485922023950679,0.7194477976049886,1.2909533333333454,1.401980524884031,1.1799261417826599,2.6053999999998494,2.9772036660820165,2.2335963339176823
6.6,0.9573600000000273,1.1750655691743994,0.7396544308256553,1.2998533333333413,1.4138133166053721,1.1858933500613105,2.6495866666664902,3.0280292218840823,2.2711441114488977
6.7,0.9751800000000213,1.1963404042178087,0.7540195957822337,1.3064999999999964,1.4223966809327484,1.1906033190672447,2.689093333333142,3.074993983886977,2.303192682779307
6.8,0.9947866666666794,1.2193693578868003,0.7702039754465584,1.338366666666671,1.4547661505230731,1.2219671828102687,2.7332999999997916,3.127259949515933,2.33934005048365
6.9,1.0147600000000052,1.2445535912699301,0.7849664087300805,1.3578000000000026,1.4776964697443948,1.2379035302556103,2.7748199999997674,3.178149777836235,2.3714902221633
7.0,1.0384066666666634,1.2707707747419206,0.8060425585914062,1.380079999999998,1.5039123771261476,1.2562476228738484,2.817913333333079,3.2275646503140956,2.408262016352062
7.1,1.0589866666666548,1.2945101745681362,0.8234631587651731,1.3982599999999985,1.527382084328996,1.2691379156710012,2.8585599999997315,3.275201402321701,2.4419185976777626
7.2,1.0817133333333149,1.322561864547487,0.8408648021191427,1.4218599999999961,1.5546321115509139,1.2890878884490784,2.9000666666663784,3.3247291711068474,2.4754041622259093
7.3,1.1029999999999751,1.3474424677118952,0.858557532288055,1.4442933333333334,1.5817066998586549,1.306879966808012,2.944019999999689,3.3759453332843092,2.512094666715069
7.4,1.125493333333304,1.3725962295739635,0.8783904370926444,1.4645266666666692,1.6063232889149086,1.3227300444184298,2.9852866666663487,3.4230919170264147,2.547481416306282
7.5,1.1464866666666325,1.397549817710301,0.8954235156229639,1.4868266666666707,1.635371034348554,1.3382822989847873,3.025859999999661,3.471251293335754,2.580468706663568
7.6,1.1649933333332947,1.4197594553253476,0.9102272113412416,1.5083266666666695,1.6633143787928812,1.3533389545404577,3.0676799999996485,3.5210422627877387,2.6143177372115582
7.7,1.1803533333332938,1.435210574452559,0.9254960922140286,1.530466666666674,1.6927865635703645,1.3681467697629834,3.1099533333329563,3.5735854241793867,2.6463212424865263
7.8,1.19295333333329,1.44522882025581,0.9406778464107701,1.561386666666672,1.724862193128628,1.3979111402047162,3.1529333333329412,3.6237860270614175,2.682080639604465
7.9,1.206786666666623,1.4591169190832187,0.9544564142500273,1.5875600000000005,1.7508973022688854,1.424222697731116,3.1944866666662497,3.6739600338915923,2.7150132994409066
8.0,1.217226666666626,1.4683745659167267,0.9660787674165254,1.608840000000003,1.7730545127829875,1.4446254872170183,3.2318266666662354,3.7201445338137424,2.7435087995187284
8.1,1.229019999999957,1.4805280937576175,0.9775119062422963,1.6289133333333423,1.7938350337601048,1.46399163290658,3.2734133333328796,3.7710373378290076,2.775789328836752
8.2,1.24091999999996,1.490964939606776,0.9908750603931441,1.650206666666679,1.815442018557477,1.4849713147758807,3.315439999999525,3.820964067211035,2.8099159327880154
8.3,1.253446666666623,1.5030480818001513,1.0038452515330947,1.6706600000000076,1.8346124096695224,1.5067075903304925,3.356053333332859,3.87022147351229,2.841885193153428
8.4,1.2631999999999568,1.5139059950461378,1.0124940049537758,1.6893866666666806,1.8540676569174266,1.5247056764159348,3.396819999999518,3.920790182488045,2.8728498175109913
8.5,1.2781666666666187,1.5282445725337477,1.02808876079949,1.7103400000000186,1.8749088103178084,1.545771189682229,3.440659999999497,3.9735523861054127,2.9077676138935815
8.6,1.2922133333332866,1.5417503077420698,1.0426763589245034,1.732513333333352,1.8974778428851453,1.5675488237815591,3.4815266666661495,4.022659265933523,2.940394067398776
8.7,1.3054333333332875,1.5550541509844977,1.055812515682077,1.7542333333333597,1.9215327760423795,1.58693389062434,3.5225866666661307,4.073758183627401,2.97141514970486
8.8,1.3210533333332923,1.5723123218115869,1.0697943448549978,1.776466666666701,1.9478258211585469,1.6051075121748553,3.563393333332781,4.12446242455907,3.0023242421064924
8.9,1.33475333333329,1.5853790552036622,1.0841276114629177,1.8050000000000386,1.9774288101740822,1.632571189825995,3.603866666666102,4.1732948391561795,3.034438494176024
9.0,1.3501066666666248,1.6002658224845985,1.0999475108486514,1.825606666666702,2.002109743154709,1.6491035901786948,3.646833333332745,4.223442236789498,3.070224429875992
9.1,1.3638399999999573,1.6145161907701782,1.1131638092297362,1.8350000000000386,2.016831718534661,1.6531682814654163,3.6886466666660582,4.273948901170681,3.1033444321614354
9.2,1.3786133333332895,1.628958286510401,1.128268380156178,1.8434400000000402,2.029014796373667,1.6578652036264132,3.7315199999993784,4.326126031923488,3.1369139680752682
9.3,1.3917399999999576,1.6411490009321088,1.1423309990678063,1.8536733333333715,2.0435229462243165,1.6638237204424267,3.774293333332699,4.377061891673322,3.1715247749920765
9.4,1.407219999999957,1.6595844569342941,1.1548555430656198,1.8654733333333722,2.0609134733719627,1.6700331932947818,3.8200933333326916,4.433686347424428,3.206500319240955
9.5,1.4199066666666234,1.6731665903563884,1.1666467429768588,1.876513333333374,2.0779867139339423,1.6750399527328053,3.860646666666009,4.484017799814133,3.237275533517885
9.6,1.4351933333332902,1.6891742499334963,1.181212416733084,1.8891333333333762,2.09761948190992,1.6806471847568325,3.902326666665995,4.535560159307134,3.269093174024855
9.7,1.446406666666624,1.7008029101048414,1.1920104232284066,1.9001066666667081,2.114732878633276,1.68548045470014,3.9411733333326513,4.583259259066893,3.2990874075984093
9.8,1.4624333333332924,1.7200467436189577,1.204819923047627,1.9107666666667098,2.1320517275835833,1.6894816057498363,3.975779999999327,4.626730345607488,3.324829654391167
9.9,1.4806666666666308,1.7407913508207293,1.2205419825125323,1.921546666666714,2.148479923134311,1.694613410199117,4.01367999999933,4.673675702348333,3.353684297650328
